ts_utc,elapsed_s,rss_total_kb,rss_n1_kb,rss_n2_kb,rss_n3_kb,heap_used_total_kb,fd_total,fd_n1,fd_n2,fd_n3,threads_total,gc_cycles_total,gc_cumsec_total,commit_p50_us,commit_p99_us,committed,rejected
2026-07-25T13:57:44Z,195536,2883464,1165504,1236892,481068,380283,141,47,47,47,112,5016,263.810,2751,4395,3000,0
2026-07-25T13:58:15Z,195567,2883464,1165504,1236892,481068,380283,141,47,47,47,112,5016,263.810,2747,4583,3000,0
2026-07-25T13:58:47Z,195599,2883464,1165504,1236892,481068,367995,141,47,47,47,112,5016,263.810,2709,4375,3000,0
2026-07-25T13:59:18Z,195630,2883464,1165504,1236892,481068,390523,141,47,47,47,112,5016,263.810,2643,4311,3000,0
2026-07-25T13:59:49Z,195661,2883464,1165504,1236892,481068,392571,141,47,47,47,112,5016,263.810,2703,4379,3000,0
2026-07-25T14:00:21Z,195693,1749632,0,1268560,481072,933275,90,0,45,45,75,5016,263.810,2601,4559,3000,0
2026-07-25T14:00:52Z,195724,1909300,195992,1232236,481072,940098,138,46,46,46,112,5016,263.810,2671,5907,3000,0
2026-07-25T14:01:24Z,195756,2799836,1053868,1264824,481144,305539,143,49,47,47,114,5016,263.810,2907,8091,3000,0
2026-07-25T14:01:55Z,195787,2824116,1077932,1265108,481076,314040,143,49,47,47,112,5016,263.810,2759,4539,3000,0
2026-07-25T14:02:26Z,195818,2824648,1078464,1265108,481076,363212,143,49,47,47,112,5016,263.810,2673,4335,3000,0
2026-07-25T14:02:58Z,195850,2826376,1080192,1265108,481076,373458,143,49,47,47,112,5016,263.810,2743,4483,3000,0
2026-07-25T14:03:29Z,195881,2827128,1080944,1265108,481076,383706,143,49,47,47,112,5016,263.810,2729,4371,3000,0
2026-07-25T14:04:00Z,195912,2828380,1080960,1266344,481076,373467,143,49,47,47,112,5016,263.810,2885,4827,3000,0
2026-07-25T14:04:32Z,195944,2828428,1080980,1266344,481104,371423,143,49,47,47,112,5016,263.810,2631,4323,3000,0
2026-07-25T14:05:03Z,195975,2828476,1081000,1266344,481132,381663,143,49,47,47,112,5016,263.810,2783,4527,3000,0
2026-07-25T14:05:35Z,196007,2829868,1082392,1266344,481132,441072,143,49,47,47,112,5016,263.810,2881,4691,3000,0
2026-07-25T14:06:06Z,196038,2829876,1082400,1266344,481132,375536,143,49,47,47,112,5016,263.810,2701,4291,3000,0
2026-07-25T14:06:37Z,196069,2829916,1082440,1266344,481132,361201,143,49,47,47,112,5016,263.810,2725,4339,3000,0
2026-07-25T14:07:09Z,196101,2829916,1082440,1266344,481132,383730,143,49,47,47,112,5016,263.810,2763,4435,3000,0
2026-07-25T14:07:40Z,196132,2829936,1082460,1266344,481132,367351,143,49,47,47,112,5016,263.810,2717,4287,3000,0
2026-07-25T14:08:12Z,196164,2829968,1082492,1266344,481132,387833,143,49,47,47,112,5016,263.810,2677,4287,3000,0
2026-07-25T14:08:43Z,196195,2829992,1082508,1266352,481132,375546,143,49,47,47,112,5016,263.810,2867,4495,3000,0
2026-07-25T14:09:14Z,196226,2830008,1082524,1266352,481132,375547,143,49,47,47,112,5016,263.810,2831,4403,3000,0
2026-07-25T14:09:46Z,196258,2830028,1082544,1266352,481132,377598,143,49,47,47,112,5016,263.810,2717,4207,3000,0
2026-07-25T14:10:17Z,196289,2830028,1082544,1266352,481132,391934,143,49,47,47,112,5016,263.810,2733,4339,3000,0
2026-07-25T14:10:48Z,196320,2830040,1082556,1266352,481132,381696,143,49,47,47,112,5016,263.810,2771,4627,3000,0
2026-07-25T14:11:20Z,196352,2830040,1082556,1266352,481132,381696,143,49,47,47,112,5016,263.810,2663,4415,3000,0
2026-07-25T14:11:51Z,196383,2830048,1082564,1266352,481132,377602,143,49,47,47,112,5016,263.810,2691,4307,3000,0
2026-07-25T14:12:23Z,196415,2831188,1083704,1266352,481132,373509,143,49,47,47,112,5016,263.810,2789,4435,3000,0
2026-07-25T14:12:54Z,196446,2831192,1083708,1266352,481132,355081,143,49,47,47,112,5016,263.810,2699,4411,3000,0
2026-07-25T14:13:25Z,196477,2831200,1083716,1266352,481132,369419,143,49,47,47,112,5016,263.810,2721,4415,3000,0
2026-07-25T14:13:57Z,196509,2831212,1083728,1266352,481132,377614,143,49,47,47,112,5016,263.810,3003,4727,3000,0
2026-07-25T14:14:28Z,196540,2831500,1084016,1266352,481132,367376,143,49,47,47,112,5016,263.810,2871,4723,3000,0
2026-07-25T14:15:00Z,196572,2831500,1084016,1266352,481132,379664,143,49,47,47,112,5016,263.810,2715,4319,3000,0
2026-07-25T14:15:31Z,196603,2831500,1084016,1266352,481132,379664,143,49,47,47,112,5016,263.810,2819,4419,3000,0
2026-07-25T14:16:02Z,196634,2831504,1084020,1266352,481132,369427,143,49,47,47,112,5016,263.810,2763,4563,3000,0
2026-07-25T14:16:34Z,196666,2831504,1084020,1266352,481132,365331,143,49,47,47,112,5016,263.810,2711,4691,3000,0
2026-07-25T14:17:05Z,196697,2831504,1084020,1266352,481132,377620,143,49,47,47,112,5016,263.810,3055,4887,3000,0
2026-07-25T14:17:36Z,196728,2831504,1084020,1266352,481132,377558,143,49,47,47,112,5016,263.810,3073,4955,3000,0
2026-07-25T14:18:08Z,196760,2831504,1084020,1266352,481132,369368,143,49,47,47,112,5016,263.810,2765,4495,3000,0
2026-07-25T14:18:39Z,196791,2831508,1084024,1266352,481132,373464,143,49,47,47,112,5016,263.810,2827,4611,3000,0
2026-07-25T14:19:10Z,196822,2831540,1084056,1266352,481132,375515,143,49,47,47,112,5016,263.810,2917,4703,3000,0
2026-07-25T14:19:42Z,196854,2831544,1084060,1266352,481132,441064,143,49,47,47,112,5016,263.810,2819,4655,3000,0
2026-07-25T14:20:13Z,196885,2831544,1084060,1266352,481132,377580,143,49,47,47,112,5016,263.810,2825,4471,3000,0
2026-07-25T14:20:45Z,196917,2831544,1084060,1266352,481132,373488,143,49,47,47,112,5016,263.810,2853,4315,3000,0
2026-07-25T14:21:16Z,196948,2831560,1084076,1266352,481132,365300,143,49,47,47,112,5016,263.810,2889,4883,3000,0
2026-07-25T14:21:47Z,196979,2831572,1084088,1266352,481132,375547,143,49,47,47,112,5016,263.810,2765,4535,3000,0
2026-07-25T14:22:19Z,197011,2831576,1084092,1266352,481132,375547,143,49,47,47,112,5016,263.810,2835,4467,3000,0
2026-07-25T14:22:50Z,197042,2831580,1084096,1266352,481132,381695,143,49,47,47,112,5016,263.810,2895,4759,3000,0
2026-07-25T14:23:22Z,197074,2831624,1084140,1266352,481132,375556,143,49,47,47,112,5016,263.810,2863,4603,3000,0
2026-07-25T14:23:53Z,197105,2831624,1084140,1266352,481132,365316,143,49,47,47,112,5016,263.810,2865,4675,3000,0
2026-07-25T14:24:24Z,197136,2831628,1084144,1266352,481132,367367,143,49,47,47,112,5016,263.810,2875,4535,3000,0
2026-07-25T14:24:56Z,197168,2831632,1084148,1266352,481132,371466,143,49,47,47,112,5016,263.810,2821,4663,3000,0
2026-07-25T14:25:27Z,197199,2831704,1084152,1266420,481132,367371,143,49,47,47,112,5016,263.810,2795,4567,3000,0
2026-07-25T14:25:58Z,197230,2831708,1084156,1266420,481132,379660,143,49,47,47,112,5016,263.810,2853,4619,3000,0
2026-07-25T14:26:30Z,197262,2831708,1084156,1266420,481132,508687,143,49,47,47,112,5016,263.810,2843,4575,3000,0
2026-07-25T14:27:01Z,197293,2831716,1084164,1266420,481132,359185,143,49,47,47,112,5016,263.810,2787,4443,3000,0
2026-07-25T14:27:33Z,197325,2831724,1084172,1266420,481132,367377,143,49,47,47,112,5016,263.810,2973,4583,3000,0
2026-07-25T14:28:04Z,197356,2831724,1084172,1266420,481132,391956,143,49,47,47,112,5016,263.810,3041,4651,3000,0
2026-07-25T14:28:35Z,197387,2831728,1084176,1266420,481132,434966,143,49,47,47,112,5016,263.810,2841,4587,3000,0
2026-07-25T14:29:07Z,197419,2831768,1084216,1266420,481132,373526,143,49,47,47,112,5016,263.810,2957,4707,3000,0
2026-07-25T14:29:38Z,197450,2831768,1084216,1266420,481132,377623,143,49,47,47,112,5016,263.810,2817,4495,3000,0
2026-07-25T14:30:09Z,197481,2831776,1084224,1266420,481132,437016,143,49,47,47,112,5016,263.810,2957,4851,3000,0
2026-07-25T14:30:41Z,197513,2831780,1084228,1266420,481132,381721,143,49,47,47,112,5016,263.810,2775,4363,3000,0
2026-07-25T14:31:12Z,197544,2831812,1084260,1266420,481132,379676,143,49,47,47,112,5016,263.810,3097,5063,3000,0
2026-07-25T14:31:44Z,197576,2831816,1084264,1266420,481132,512797,143,49,47,47,112,5016,263.810,2941,4955,3000,0
2026-07-25T14:32:15Z,197607,2831816,1084264,1266420,481132,365347,143,49,47,47,112,5016,263.810,2799,4375,3000,0
2026-07-25T14:32:46Z,197638,2831832,1084280,1266420,481132,373539,143,49,47,47,112,5016,263.810,3069,4707,3000,0
2026-07-25T14:33:18Z,197670,2831840,1084288,1266420,481132,383798,143,49,47,47,112,5016,263.810,2913,4827,3000,0
2026-07-25T14:33:49Z,197701,2831848,1084296,1266420,481132,506684,143,49,47,47,112,5016,263.810,2731,4755,3000,0
2026-07-25T14:34:21Z,197733,2831852,1084300,1266420,481132,373566,143,49,47,47,112,5016,263.810,2819,4691,3000,0
2026-07-25T14:34:52Z,197764,2831860,1084308,1266420,481132,369473,143,49,47,47,112,5016,263.810,3001,4819,3000,0
2026-07-25T14:35:23Z,197795,2831868,1084316,1266420,481132,443203,143,49,47,47,112,5016,263.810,2857,4891,3000,0
2026-07-25T14:35:55Z,197827,2831868,1084316,1266420,481132,365380,143,49,47,47,112,5016,263.810,2777,4891,3000,0
2026-07-25T14:36:26Z,197858,2831892,1084340,1266420,481132,377670,143,49,47,47,112,5016,263.810,2793,4599,3000,0
2026-07-25T14:36:57Z,197889,2831892,1084340,1266420,481132,445257,143,49,47,47,112,5016,263.810,2811,4791,3000,0
2026-07-25T14:37:29Z,197921,2831900,1084348,1266420,481132,367433,143,49,47,47,112,5016,263.810,2769,4263,3000,0
2026-07-25T14:38:00Z,197952,2831904,1084352,1266420,481132,375630,143,49,47,47,112,5016,263.810,2735,4343,3000,0
2026-07-25T14:38:32Z,197984,2831912,1084360,1266420,481132,387924,143,49,47,47,112,5016,263.810,2929,4431,3000,0
2026-07-25T14:39:03Z,198015,2831916,1084364,1266420,481132,361301,143,49,47,47,112,5016,263.810,2647,4339,3000,0
2026-07-25T14:39:34Z,198046,2831916,1084364,1266420,481132,373592,143,49,47,47,112,5016,263.810,2713,4435,3000,0
2026-07-25T14:40:06Z,198078,2831916,1084364,1266420,481132,381784,143,49,47,47,112,5016,263.810,2755,4587,3000,0
2026-07-25T14:40:37Z,198109,2831920,1084368,1266420,481132,496472,143,49,47,47,112,5016,263.810,2705,4487,3000,0
2026-07-25T14:41:08Z,198140,2831920,1084368,1266420,481132,375640,143,49,47,47,112,5016,263.810,2667,4203,3000,0
2026-07-25T14:41:40Z,198172,2831924,1084372,1266420,481132,373595,143,49,47,47,112,5016,263.810,2927,4259,3000,0
2026-07-25T14:42:11Z,198203,2831924,1084372,1266420,481132,435035,143,49,47,47,112,5016,263.810,2677,4467,3000,0
2026-07-25T14:42:43Z,198235,2831924,1084372,1266420,481132,363355,143,49,47,47,112,5016,263.810,2653,4059,3000,0
2026-07-25T14:43:14Z,198266,2831940,1084388,1266420,481132,373595,143,49,47,47,112,5016,263.810,2925,4387,3000,0
2026-07-25T14:43:45Z,198297,2831940,1084388,1266420,481132,381788,143,49,47,47,112,5016,263.810,2893,4627,3000,0
2026-07-25T14:44:17Z,198329,2831940,1084388,1266420,481132,365404,143,49,47,47,112,5016,263.810,2617,4291,3000,0
2026-07-25T14:44:48Z,198360,2831940,1084388,1266420,481132,377694,143,49,47,47,112,5016,263.810,2715,4279,3000,0
2026-07-25T14:45:19Z,198391,2831940,1084388,1266420,481132,373598,143,49,47,47,112,5016,263.810,2791,4543,3000,0
2026-07-25T14:45:51Z,198423,2831944,1084392,1266420,481132,353122,143,49,47,47,112,5016,263.810,2749,4495,3000,0
2026-07-25T14:46:22Z,198454,2831976,1084392,1266452,481132,371557,143,49,47,47,112,5016,263.810,2889,4459,3000,0
2026-07-25T14:46:54Z,198486,2831980,1084396,1266452,481132,369509,143,49,47,47,112,5016,263.810,2945,4527,3000,0
2026-07-25T14:47:25Z,198517,2831980,1084396,1266452,481132,498534,143,49,47,47,112,5016,263.810,2923,4719,3000,0
2026-07-25T14:47:56Z,198548,2831984,1084400,1266452,481132,357222,143,49,47,47,112,5016,263.810,2707,4391,3000,0
2026-07-25T14:48:28Z,198580,2831984,1084400,1266452,481132,359270,143,49,47,47,112,5016,263.810,2907,4563,3000,0
2026-07-25T14:48:59Z,198611,2831988,1084404,1266452,481132,375654,143,49,47,47,112,5016,263.810,2763,4547,3000,0
2026-07-25T14:49:31Z,198643,2832004,1084420,1266452,481132,363366,143,49,47,47,112,5016,263.810,2641,4235,3000,0
2026-07-25T14:50:02Z,198674,2832004,1084420,1266452,481132,371558,143,49,47,47,112,5016,263.810,2987,4459,3000,0
2026-07-25T14:50:33Z,198705,2832004,1084420,1266452,481132,381798,143,49,47,47,112,5016,263.810,2893,4747,3000,0
2026-07-25T14:51:05Z,198737,2832004,1084420,1266452,481132,443238,143,49,47,47,112,5016,263.810,2701,4551,3000,0
2026-07-25T14:51:36Z,198768,2832004,1084420,1266452,481132,365414,143,49,47,47,112,5016,263.810,2703,4291,3000,0
2026-07-25T14:52:07Z,198799,2832004,1084420,1266452,481132,375654,143,49,47,47,112,5016,263.810,2745,4175,3000,0
2026-07-25T14:52:39Z,198831,2832008,1084424,1266452,481132,369515,143,49,47,47,112,5016,263.810,2717,4179,3000,0
2026-07-25T14:53:10Z,198862,2832016,1084432,1266452,481132,371563,143,49,47,47,112,5016,263.810,2811,4351,3000,0
2026-07-25T14:53:42Z,198894,2832020,1084436,1266452,481132,363371,143,49,47,47,112,5016,263.810,2741,4371,3000,0
2026-07-25T14:54:13Z,198925,2832020,1084436,1266452,481132,381803,143,49,47,47,112,5016,263.810,3035,4563,3000,0
2026-07-25T14:54:44Z,198956,2832020,1084436,1266452,481132,398187,143,49,47,47,112,5016,263.810,2891,4823,3000,0
2026-07-25T14:55:16Z,198988,2832020,1084436,1266452,481132,363373,143,49,47,47,112,5016,263.810,3073,4731,3000,0
2026-07-25T14:55:47Z,199019,2832028,1084444,1266452,481132,379757,143,49,47,47,112,5016,263.810,3337,5203,3000,0
2026-07-25T14:56:18Z,199050,2832032,1084448,1266452,481132,441197,143,49,47,47,112,5016,263.810,3177,5299,3000,0
2026-07-25T14:56:50Z,199082,2832032,1084448,1266452,481132,375663,143,49,47,47,112,5016,263.810,2969,5107,3000,0
2026-07-25T14:57:21Z,199113,2832168,1084452,1266584,481132,379766,143,49,47,47,112,5016,263.810,3149,4731,3000,0
2026-07-25T14:57:53Z,199145,2832188,1084472,1266584,481132,437135,143,49,47,47,112,5016,263.810,3189,4859,3000,0
2026-07-25T14:58:24Z,199176,2832196,1084480,1266584,481132,375697,143,49,47,47,112,5016,263.810,3129,4811,3000,0
2026-07-25T14:58:55Z,199207,2832200,1084484,1266584,481132,377745,143,49,47,47,112,5016,263.810,3317,5147,3000,0
2026-07-25T14:59:27Z,199239,2832200,1084484,1266584,481132,377749,143,49,47,47,112,5016,263.810,3141,5131,3000,0
2026-07-25T14:59:58Z,199270,2832204,1084488,1266584,481132,494487,143,49,47,47,112,5016,263.810,2925,5159,3000,0
2026-07-25T15:00:30Z,199302,2832212,1084496,1266584,481132,373658,143,49,47,47,112,5016,263.810,3085,5047,3000,0
2026-07-25T15:01:01Z,199333,2832216,1084500,1266584,481132,375707,143,49,47,47,112,5016,263.810,3171,5267,3000,0
2026-07-25T15:01:32Z,199364,2832264,1084548,1266584,481132,562086,143,49,47,47,112,5016,263.810,3109,4899,3000,0
2026-07-25T15:02:04Z,199396,2832264,1084548,1266584,481132,369578,143,49,47,47,112,5016,263.810,3053,4743,3000,0
2026-07-25T15:02:35Z,199427,2832264,1084548,1266584,481132,367530,143,49,47,47,112,5016,263.810,3191,5071,3000,0
2026-07-25T15:03:07Z,199459,2832264,1084548,1266584,481132,502698,143,49,47,47,112,5016,263.810,3285,4975,3000,0
2026-07-25T15:03:38Z,199490,2832264,1084548,1266584,481132,365483,143,49,47,47,112,5016,263.810,3235,4847,3000,0
2026-07-25T15:04:10Z,199522,2832284,1084568,1266584,481132,365483,143,49,47,47,112,5016,263.810,3291,4935,3000,0
2026-07-25T15:04:41Z,199553,2832300,1084584,1266584,481132,379840,143,49,47,47,112,5016,263.810,3361,5219,3000,0
2026-07-25T15:05:12Z,199584,2832300,1084584,1266584,481132,523201,143,49,47,47,112,5016,263.810,2993,4931,3000,0
2026-07-25T15:05:44Z,199616,2832304,1084588,1266584,481132,381890,143,49,47,47,112,5016,263.810,3133,4951,3000,0
2026-07-25T15:06:15Z,199647,2832304,1084588,1266584,481132,377795,143,49,47,47,112,5016,263.810,3333,5231,3000,0
2026-07-25T15:06:47Z,199679,2832308,1084592,1266584,481132,443337,143,49,47,47,112,5016,263.810,3353,5063,3000,0
2026-07-25T15:07:18Z,199710,2832312,1084596,1266584,481132,369609,143,49,47,47,112,5016,263.810,2963,4727,3000,0
2026-07-25T15:07:50Z,199742,2832312,1084596,1266584,481132,381902,143,49,47,47,112,5016,263.810,3043,4899,3000,0
2026-07-25T15:08:21Z,199773,2832312,1084596,1266584,481132,420815,143,49,47,47,112,5016,263.810,3165,4899,3000,0
2026-07-25T15:08:52Z,199804,2832312,1084596,1266584,481132,371663,143,49,47,47,112,5016,263.810,3051,4775,3000,0
2026-07-25T15:09:24Z,199836,2832312,1084596,1266584,481132,365519,143,49,47,47,112,5016,263.810,3083,4859,3000,0
2026-07-25T15:09:55Z,199867,2832312,1084596,1266584,481132,373711,143,49,47,47,112,5016,263.810,3123,5091,3000,0
2026-07-25T15:10:27Z,199899,2832316,1084600,1266584,481132,498641,143,49,47,47,112,5016,263.810,2909,4955,3000,0
2026-07-25T15:10:58Z,199930,2832316,1084600,1266584,481132,365521,143,49,47,47,112,5016,263.810,3177,4815,3000,0
2026-07-25T15:11:29Z,199961,2832316,1084600,1266584,481132,377809,143,49,47,47,112,5016,263.810,3337,5211,3000,0
2026-07-25T15:12:01Z,199993,2832316,1084600,1266584,481132,447441,143,49,47,47,112,5016,263.810,3061,5523,3000,0
2026-07-25T15:12:32Z,200024,2832316,1084600,1266584,481132,390097,143,49,47,47,112,5016,263.810,3231,4947,3000,0
2026-07-25T15:13:04Z,200056,2832316,1084600,1266584,481132,390098,143,49,47,47,112,5016,263.810,3107,4847,3000,0
2026-07-25T15:13:35Z,200087,2832316,1084600,1266584,481132,435154,143,49,47,47,112,5016,263.810,3173,5003,3000,0
2026-07-25T15:14:07Z,200119,2832316,1084600,1266584,481132,369618,143,49,47,47,112,5016,263.810,3025,4703,3000,0
2026-07-25T15:14:38Z,200150,2832316,1084600,1266584,481132,381906,143,49,47,47,112,5016,263.810,3233,4923,3000,0
2026-07-25T15:15:09Z,200181,2832316,1084600,1266584,481132,371666,143,49,47,47,112,5016,263.810,3145,4795,3000,0
2026-07-25T15:15:41Z,200213,2832316,1084600,1266584,481132,424914,143,49,47,47,112,5016,263.810,2805,4679,3000,0
2026-07-25T15:16:12Z,200244,2832316,1084600,1266584,481132,359378,143,49,47,47,112,5016,263.810,2703,4411,3000,0
2026-07-25T15:16:43Z,200275,2832316,1084600,1266584,481132,361426,143,49,47,47,112,5016,263.810,2679,4575,3000,0
2026-07-25T15:17:15Z,200307,2832316,1084600,1266584,481132,365522,143,49,47,47,112,5016,263.810,2689,4583,3000,0
2026-07-25T15:17:46Z,200338,2832316,1084600,1266584,481132,371666,143,49,47,47,112,5016,263.810,2855,4259,3000,0
2026-07-25T15:18:18Z,200370,2832316,1084600,1266584,481132,381906,143,49,47,47,112,5016,263.810,3259,4911,3000,0
2026-07-25T15:18:49Z,200401,2832316,1084600,1266584,481132,383955,143,49,47,47,112,5016,263.810,3061,5043,3000,0
2026-07-25T15:19:20Z,200432,2832316,1084600,1266584,481132,371667,143,49,47,47,112,5016,263.810,3031,4623,3000,0
2026-07-25T15:19:52Z,200464,2832316,1084600,1266584,481132,377811,143,49,47,47,112,5016,263.810,2929,4555,3000,0
2026-07-25T15:20:23Z,200495,2832316,1084600,1266584,481132,381907,143,49,47,47,112,5016,263.810,3277,4851,3000,0
2026-07-25T15:20:54Z,200526,2832320,1084604,1266584,481132,377816,143,49,47,47,112,5016,263.810,3205,5167,3000,0
2026-07-25T15:21:26Z,200558,2832320,1084604,1266584,481132,359384,143,49,47,47,112,5016,263.810,3549,5227,3000,0
2026-07-25T15:21:57Z,200589,2832320,1084604,1266584,481132,381912,143,49,47,47,112,5016,263.810,3353,5439,3000,0
2026-07-25T15:22:29Z,200621,2832324,1084608,1266584,481132,506841,143,49,47,47,112,5016,263.810,3653,5659,3000,0
2026-07-25T15:23:00Z,200652,2832324,1084608,1266584,481132,367577,143,49,47,47,112,5016,263.810,3357,5071,3000,0
2026-07-25T15:23:32Z,200684,2832324,1084608,1266584,481132,359385,143,49,47,47,112,5016,263.810,3513,5347,3000,0
2026-07-25T15:24:03Z,200715,2832324,1084608,1266584,481132,437212,143,49,47,47,112,5016,263.810,3311,5231,3000,0
2026-07-25T15:24:35Z,200747,2832324,1084608,1266584,481132,381916,143,49,47,47,112,5016,263.810,3233,4943,3000,0
2026-07-25T15:25:06Z,200778,2832324,1084608,1266584,481132,379868,143,49,47,47,112,5016,263.810,3195,5543,3000,0
2026-07-25T15:25:37Z,200809,2832324,1084608,1266584,481132,390108,143,49,47,47,112,5016,263.810,3301,5259,3000,0
2026-07-25T15:26:09Z,200841,2832324,1084608,1266584,481132,443356,143,49,47,47,112,5016,263.810,3135,5243,3000,0
2026-07-25T15:26:40Z,200872,2832324,1084608,1266584,481132,375772,143,49,47,47,112,5016,263.810,3191,5119,3000,0
2026-07-25T15:27:12Z,200904,2832324,1084608,1266584,481132,377820,143,49,47,47,112,5016,263.810,3485,5171,3000,0
2026-07-25T15:27:43Z,200935,2832324,1084608,1266584,481132,367580,143,49,47,47,112,5016,263.810,3401,5371,3000,0
2026-07-25T15:28:14Z,200966,2832324,1084608,1266584,481132,375772,143,49,47,47,112,5016,263.810,3015,4907,3000,0
2026-07-25T15:28:46Z,200998,2832344,1084628,1266584,481132,375772,143,49,47,47,112,5016,263.810,2943,4427,3000,0
2026-07-25T15:29:17Z,201029,2832344,1084628,1266584,481132,426972,143,49,47,47,112,5016,263.810,2717,4511,3000,0
2026-07-25T15:29:49Z,201061,2832344,1084628,1266584,481132,369628,143,49,47,47,112,5016,263.810,2871,4315,3000,0
2026-07-25T15:30:20Z,201092,2832344,1084628,1266584,481132,369628,143,49,47,47,112,5016,263.810,2841,4347,3000,0
2026-07-25T15:30:51Z,201123,2832344,1084628,1266584,481132,363484,143,49,47,47,112,5016,263.810,3291,5007,3000,0
2026-07-25T15:31:23Z,201155,2832344,1084628,1266584,481132,351196,143,49,47,47,112,5016,263.810,2853,4819,3000,0
2026-07-25T15:31:54Z,201186,2832348,1084632,1266584,481132,383966,143,49,47,47,112,5016,263.810,2811,5055,3000,0
2026-07-25T15:32:26Z,201218,2832348,1084632,1266584,481132,381918,143,49,47,47,112,5016,263.810,2849,4819,3000,0
2026-07-25T15:32:57Z,201249,2832348,1084632,1266584,481132,365535,143,49,47,47,112,5016,263.810,2691,4483,3000,0
2026-07-25T15:33:28Z,201280,2832352,1084636,1266584,481132,367585,143,49,47,47,112,5016,263.810,2707,4223,3000,0
2026-07-25T15:34:00Z,201312,2832352,1084636,1266584,481132,386017,143,49,47,47,112,5016,263.810,2705,4403,3000,0
2026-07-25T15:34:31Z,201343,2832376,1084660,1266584,481132,369633,143,49,47,47,112,5016,263.810,2713,4399,3000,0
2026-07-25T15:35:03Z,201375,2832400,1084684,1266584,481132,369655,143,49,47,47,112,5016,263.810,2737,4355,3000,0
2026-07-25T15:35:34Z,201406,2832400,1084684,1266584,481132,371703,143,49,47,47,112,5016,263.810,2823,4331,3000,0
2026-07-25T15:36:05Z,201437,2832400,1084684,1266584,481132,373751,143,49,47,47,112,5016,263.810,3097,5059,3000,0
2026-07-25T15:36:37Z,201469,2832400,1084684,1266584,481132,353271,143,49,47,47,112,5016,263.810,2997,4715,3000,0
2026-07-25T15:37:08Z,201500,2832400,1084684,1266584,481132,371704,143,49,47,47,112,5016,263.810,2799,4431,3000,0
2026-07-25T15:37:39Z,201531,2832400,1084684,1266584,481132,377848,143,49,47,47,112,5016,263.810,2771,4395,3000,0
2026-07-25T15:38:11Z,201563,2832400,1084684,1266584,481132,363514,143,49,47,47,112,5016,263.810,2711,4623,3000,0
2026-07-25T15:38:42Z,201594,2832404,1084688,1266584,481132,361467,143,49,47,47,112,5016,263.810,3001,4555,3000,0
2026-07-25T15:39:14Z,201626,2832404,1084688,1266584,481132,379899,143,49,47,47,112,5016,263.810,3129,4903,3000,0
2026-07-25T15:39:45Z,201657,2832436,1084720,1266584,481132,367611,143,49,47,47,112,5016,263.810,2893,4507,3000,0
2026-07-25T15:40:16Z,201688,2832448,1084732,1266584,481132,375816,143,49,47,47,112,5016,263.810,2745,4355,3000,0
2026-07-25T15:40:48Z,201720,2832448,1084732,1266584,481132,379912,143,49,47,47,112,5016,263.810,2803,4407,3000,0
2026-07-25T15:41:19Z,201751,2832448,1084732,1266584,481132,377866,143,49,47,47,112,5016,263.810,2691,4591,3000,0
2026-07-25T15:41:50Z,201782,2832448,1084732,1266584,481132,435210,143,49,47,47,112,5016,263.810,2637,4567,3000,0
2026-07-25T15:42:22Z,201814,2832448,1084732,1266584,481132,379914,143,49,47,47,112,5016,263.810,2723,4167,3000,0
2026-07-25T15:42:53Z,201845,2832448,1084732,1266584,481132,386058,143,49,47,47,112,5016,263.810,3061,4579,3000,0
2026-07-25T15:43:25Z,201877,2832448,1084732,1266584,481132,445450,143,49,47,47,112,5016,263.810,2997,4847,3000,0
2026-07-25T15:43:56Z,201908,2832448,1084732,1266584,481132,357386,143,49,47,47,112,5016,263.810,3247,4831,3000,0
2026-07-25T15:44:27Z,201939,2832448,1084732,1266584,481132,390154,143,49,47,47,112,5016,263.810,3107,4731,3000,0
2026-07-25T15:44:59Z,201971,2832448,1084732,1266584,481132,433163,143,49,47,47,112,5016,263.810,2987,5103,3000,0
2026-07-25T15:45:30Z,202002,2832452,1084736,1266584,481132,384011,143,49,47,47,112,5016,263.810,3025,4771,3000,0
2026-07-25T15:46:02Z,202034,2832452,1084736,1266584,481132,392203,143,49,47,47,112,5016,263.810,3305,4883,3000,0
2026-07-25T15:46:33Z,202065,2832452,1084736,1266584,481132,384011,143,49,47,47,112,5016,263.810,3565,5447,3000,0
2026-07-25T15:47:04Z,202096,2832452,1084736,1266584,481132,508939,143,49,47,47,112,5016,263.810,3181,5207,3000,0
2026-07-25T15:47:36Z,202128,2832452,1084736,1266584,481132,377867,143,49,47,47,112,5016,263.810,3255,5215,3000,0
2026-07-25T15:48:07Z,202159,2832452,1084736,1266584,481132,384011,143,49,47,47,112,5016,263.810,3303,5415,3000,0
2026-07-25T15:48:39Z,202191,2832452,1084736,1266584,481132,369675,143,49,47,47,112,5016,263.810,3207,5223,3000,0
2026-07-25T15:49:10Z,202222,2832452,1084736,1266584,481132,357387,143,49,47,47,112,5016,263.810,3437,5243,3000,0
2026-07-25T15:49:41Z,202253,2832452,1084736,1266584,481132,371723,143,49,47,47,112,5016,263.810,3249,5255,3000,0
2026-07-25T15:50:13Z,202285,2832456,1084740,1266584,481132,502795,143,49,47,47,112,5016,263.810,3127,5107,3000,0
